"","gender","round","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","age","field_cd","mn_sat","tuition","race","imprace","income","goal","date","go_out","dec","like","imprelig","diff_age"
"137","M",10,3,"Y",-0.46,"N",22,"Asian",15,15,25,20,15,10,"Y",16,19,19,16,16,14,23,"Law",0,0,"Cauc",1,56580,"Meet","2Month","SevWeek","Y",8,1,1
"138","M",10,8,"Y",-0.4,"Y",25,"Cauc",9,18,27,18,18,9,"Y",22,17,14,17,17,14,23,"Law",0,0,"Cauc",1,56580,"Meet","2Month","SevWeek","Y",8,1,2
"139","M",10,9,"Y",-0.26,"N",26,"Other",20,10,20,30,10,10,"Y",20,18,16,16,14,14,23,"Law",0,0,"Cauc",1,56580,"Meet","2Month","SevWeek","Y",7,1,3
"140","M",10,10,"N",0.17,"Y",26,"Cauc",15,15,15,40,10,5,"Y",17,17,17,17,17,14,23,"Law",0,0,"Cauc",1,56580,"Meet","2Month","SevWeek","Y",7,1,3
"141","M",10,7,"Y",0.21,"N",21,"Asian",15,20,20,15,15,15,"Y",14,16,19,19,16,16,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",8,1,3
"142","M",10,3,"N",0.32,"N",24,"Cauc",45,5,25,20,0,5,"Y",13,18,16,20,16,18,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",10,1,0
"143","M",10,9,"N",-0.14,"N",25,"Cauc",35,10,35,10,10,0,"Y",15,17,17,17,17,17,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",6,1,1
"144","M",10,6,"N",0.21,"N",23,"Cauc",20,20,20,20,10,10,"Y",12,18,16,18,16,18,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",9,1,1
"145","M",10,4,"N",-0.16,"N",21,"Cauc",20,5,25,25,10,15,"N",16,19,19,14,11,22,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","N",5,1,3
"146","M",10,8,"N",0.35,"N",23,"Asian",10,25,20,25,5,15,"Y",16,13,26,26,13,6,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",9,1,1
"147","M",10,5,"N",-0.27,"N",22,"Asian",15,15,25,20,15,10,"Y",11,20,20,11,23,14,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",8,1,2
"148","M",10,10,"Y",-0.23,"N",25,"Cauc",9,18,27,18,18,9,"Y",15,20,20,12,15,18,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",9,1,1
"149","M",10,1,"Y",-0.01,"N",26,"Other",20,10,20,30,10,10,"Y",12,24,20,20,12,12,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",7,1,2
"150","M",10,2,"N",0.24,"N",26,"Cauc",15,15,15,40,10,5,"Y",12,17,17,17,17,20,24,"Law",0,0,"Latin",3,36782,"Fun","2Month","SevWeek","Y",6,1,2
"151","M",10,6,"N",0.25,"N",21,"Asian",15,20,20,15,15,15,"Y",12,26,21,12,18,12,25,"Econ",0,0,"Cauc",9,36782,"Fun","1Month","SevWeek","Y",7,2,4
"152","M",10,2,"N",0.73,"Y",24,"Cauc",45,5,25,20,0,5,"Y",24,21,24,9,18,6,25,"Econ",0,0,"Cauc",9,52010,"Fun","1Month","SevWeek","Y",7,2,1
"153","M",10,8,"N",-0.3,"Y",25,"Cauc",35,10,35,10,10,0,"Y",15,19,19,13,17,17,25,"Econ",0,0,"Cauc",9,36782,"Fun","1Month","SevWeek","Y",6,2,0
"154","M",10,5,"N",0.37,"Y",23,"Cauc",20,20,20,20,10,10,"Y",14,27,22,11,22,5,25,"Econ",0,0,"Cauc",9,38022,"Fun","1Month","SevWeek","Y",6,2,2
"155","M",10,3,"N",0.06,"Y",21,"Cauc",20,5,25,25,10,15,"N",13,16,18,13,18,21,25,"Econ",0,0,"Cauc",9,36782,"Fun","1Month","SevWeek","N",6,2,4
"156","M",10,7,"N",0.19,"N",23,"Asian",10,25,20,25,5,15,"Y",16,37,32,5,5,5,25,"Econ",0,0,"Cauc",9,52010,"Fun","1Month","SevWeek","Y",6,2,2
"157","M",10,4,"N",0.59,"N",22,"Asian",15,15,25,20,15,10,"Y",12,25,22,12,16,12,25,"Econ",0,0,"Cauc",9,36782,"Fun","1Month","SevWeek","Y",7,2,3
"158","M",10,9,"Y",0.28,"Y",25,"Cauc",9,18,27,18,18,9,"Y",15,20,20,12,15,18,25,"Econ",0,0,"Cauc",9,36782,"Fun","1Month","SevWeek","Y",7,2,0
"159","M",10,10,"Y",0.42,"N",26,"Other",20,10,20,30,10,10,"Y",18,20,20,16,14,11,25,"Econ",0,0,"Cauc",9,52010,"Fun","1Month","SevWeek","Y",6,2,1
"160","M",10,1,"N",0.15,"Y",26,"Cauc",15,15,15,40,10,5,"N",13,26,15,10,15,21,25,"Econ",0,0,"Cauc",9,36782,"Fun","1Month","SevWeek","N",6,2,1
"161","M",10,1,"N",0.34,"N",21,"Asian",15,20,20,15,15,15,"N",19,16,19,11,16,19,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",2,1,9
"162","M",10,7,"N",0.6,"Y",24,"Cauc",45,5,25,20,0,5,"N",16,12,21,14,16,21,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",4,1,6
"163","M",10,3,"N",-0.26,"Y",25,"Cauc",35,10,35,10,10,0,"N",16,18,20,14,14,18,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",2,1,5
"164","M",10,10,"N",0.35,"Y",23,"Cauc",20,20,20,20,10,10,"Y",14,20,20,14,20,10,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","Y",6,1,7
"165","M",10,8,"N",-0.05,"Y",21,"Cauc",20,5,25,25,10,15,"N",17,17,22,14,14,17,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",3,1,9
"166","M",10,2,"N",0.47,"N",23,"Asian",10,25,20,25,5,15,"N",21,21,21,21,8,10,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",3,1,7
"167","M",10,9,"N",0.31,"N",22,"Asian",15,15,25,20,15,10,"N",16,16,19,16,16,16,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",5,1,8
"168","M",10,4,"N",0.05,"Y",25,"Cauc",9,18,27,18,18,9,"N",15,18,20,12,18,18,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",4,1,5
"169","M",10,5,"Y",0.21,"N",26,"Other",20,10,20,30,10,10,"Y",15,20,22,15,15,15,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","Y",8,1,4
"170","M",10,6,"N",0.41,"Y",26,"Cauc",15,15,15,40,10,5,"N",11,21,17,13,19,19,30,"PolSci",0,0,"Cauc",1,38548,"Date","1Week","2Week","N",3,1,4
"171","M",10,2,"N",0.5,"N",21,"Asian",15,20,20,15,15,15,"N",11,24,19,16,14,16,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","N",7,8,6
"172","M",10,8,"N",0.07,"Y",24,"Cauc",45,5,25,20,0,5,"Y",13,21,18,13,23,13,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","Y",7,8,3
"173","M",10,4,"N",0.29,"Y",25,"Cauc",35,10,35,10,10,0,"N",14,18,18,16,18,14,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","N",5,8,2
"174","M",10,1,"N",0.15,"Y",23,"Cauc",20,20,20,20,10,10,"N",11,20,20,11,20,16,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","N",7,8,4
"175","M",10,9,"N",0.07,"Y",21,"Cauc",20,5,25,25,10,15,"N",14,14,20,17,20,14,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","N",6,8,6
"176","M",10,3,"N",0.03,"N",23,"Asian",10,25,20,25,5,15,"N",12,24,26,6,24,9,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","N",7,8,4
"177","M",10,10,"N",0.08,"N",22,"Asian",15,15,25,20,15,10,"Y",13,18,21,13,23,13,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","Y",7,8,5
"178","M",10,5,"Y",0.17,"Y",25,"Cauc",9,18,27,18,18,9,"Y",15,18,21,12,15,18,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","Y",7,8,2
"179","M",10,6,"N",0.1,"N",26,"Other",20,10,20,30,10,10,"N",14,16,19,16,21,14,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","N",7,8,1
"180","M",10,7,"N",0.07,"Y",26,"Cauc",15,15,15,40,10,5,"N",15,18,18,12,15,24,27,"Econ",0,0,"Cauc",8,52010,"Fun","SevYear","SevWeek","N",7,8,1
"181","M",10,8,"Y",0.28,"N",21,"Asian",15,20,20,15,15,15,"Y",15,13,17,20,17,17,28,"Econ",0,0,"Cauc",1,36782,"Serious","SevWeek","SevWeek","Y",6.5,1,7
"182","M",10,4,"Y",0.11,"Y",24,"Cauc",45,5,25,20,0,5,"Y",18,15,21,23,10,13,28,"Econ",0,0,"Cauc",1,36782,"Serious","SevWeek","SevWeek","Y",8,1,4
"183","M",10,10,"N",-0.15,"Y",25,"Cauc",35,10,35,10,10,0,"Y",17,17,17,17,17,17,28,"Econ",0,0,"Cauc",1,36782,"Serious","SevWeek","SevWeek","Y",7,1,3
"184","M",10,7,"Y",-0.47,"Y",23,"Cauc",20,20,20,20,10,10,"Y",17,15,19,19,13,15,28,"Econ",0,0,"Cauc",1,28989,"Serious","SevWeek","SevWeek","Y",8,1,5
"185","M",10,5,"Y",-0.13,"Y",21,"Cauc",20,5,25,25,10,15,"Y",16,12,16,19,16,21,28,"Econ",0,0,"Cauc",1,56580,"Serious","SevWeek","SevWeek","Y",7,1,7
"186","M",10,9,"Y",0.46,"N",23,"Asian",10,25,20,25,5,15,"Y",16,14,18,18,14,20,28,"Econ",0,0,"Cauc",1,56580,"Serious","SevWeek","SevWeek","Y",6,1,5
"187","M",10,6,"Y",-0.34,"N",22,"Asian",15,15,25,20,15,10,"Y",14,14,19,19,19,14,28,"Econ",0,0,"Cauc",1,38548,"Serious","SevWeek","SevWeek","Y",9,1,6
"188","M",10,1,"Y",-0.47,"Y",25,"Cauc",9,18,27,18,18,9,"Y",17,17,11,19,17,19,28,"Econ",0,0,"Cauc",1,38548,"Serious","SevWeek","SevWeek","Y",8,1,3
"189","M",10,2,"Y",-0.35,"N",26,"Other",20,10,20,30,10,10,"Y",24,15,15,18,15,15,28,"Econ",0,0,"Cauc",1,38548,"Serious","SevWeek","SevWeek","Y",6,1,2
"190","M",10,3,"Y",0.49,"Y",26,"Cauc",15,15,15,40,10,5,"Y",17,17,17,17,17,17,28,"Econ",0,0,"Cauc",1,36782,"Serious","SevWeek","SevWeek","Y",7,1,2
"191","M",10,9,"N",-0.36,"N",21,"Asian",15,20,20,15,15,15,"N",12,14,14,19,23,19,24,"Econ",0,0,"Cauc",1,36782,"Fun","SevWeek","SevWeek","N",6,1,3
"192","M",10,5,"N",0.39,"Y",24,"Cauc",45,5,25,20,0,5,"N",13,16,18,16,20,18,24,"Econ",0,0,"Cauc",1,36782,"Fun","SevWeek","SevWeek","N",6,1,0
"193","M",10,1,"N",-0.47,"Y",25,"Cauc",35,10,35,10,10,0,"N",17,15,19,15,19,15,24,"Econ",0,0,"Cauc",1,29237,"Fun","SevWeek","SevWeek","N",5,1,1
"194","M",10,8,"N",-0.19,"Y",23,"Cauc",20,20,20,20,10,10,"N",15,17,19,19,15,15,24,"Econ",0,0,"Cauc",1,36782,"Fun","SevWeek","SevWeek","N",7,1,1
"195","M",10,6,"N",-0.06,"Y",21,"Cauc",20,5,25,25,10,15,"N",21,14,17,21,14,12,24,"Econ",0,0,"Cauc",1,29237,"Fun","SevWeek","SevWeek","N",4,1,3
"196","M",10,10,"N",0.43,"N",23,"Asian",10,25,20,25,5,15,"N",15,17,17,17,19,13,24,"Econ",0,0,"Cauc",1,29237,"Fun","SevWeek","SevWeek","N",6,1,1
"197","M",10,7,"N",-0.16,"N",22,"Asian",15,15,25,20,15,10,"N",19,14,17,17,19,14,24,"Econ",0,0,"Cauc",1,56580,"Fun","SevWeek","SevWeek","N",7,1,2
"198","M",10,2,"Y",-0.21,"Y",25,"Cauc",9,18,27,18,18,9,"Y",16,13,18,16,20,18,24,"Econ",0,0,"Cauc",1,29237,"Fun","SevWeek","SevWeek","Y",8,1,1
"199","M",10,3,"N",-0.23,"N",26,"Other",20,10,20,30,10,10,"N",16,18,16,18,16,18,24,"Econ",0,0,"Cauc",1,36782,"Fun","SevWeek","SevWeek","N",6,1,2
"200","M",10,4,"N",0.08,"Y",26,"Cauc",15,15,15,40,10,5,"N",17,17,15,19,15,15,24,"Econ",0,0,"Cauc",1,36782,"Fun","SevWeek","SevWeek","N",7,1,2
"201","F",16,6,"N",-0.23,"Y",25,"Asian",25,20,25,20,10,0,"N",8,25,25,15,10,18,21,"Eng",0,0,"Asian",8,17134,"Other","Never","2Month","N",9,10,4
"202","F",16,7,"N",-0.3,"Y",30,"Asian",30,20,10,30,0,10,"N",15,15,15,15,15,26,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",7,10,9
"203","F",16,8,"N",0.46,"Y",23,"Asian",20,25,20,15,10,10,"Y",8,26,24,13,24,5,21,"Eng",0,0,"Asian",8,17134,"Other","Never","2Month","Y",9,10,2
"204","F",16,11,"N",0.43,"N",24,"Cauc",25,35,30,10,0,0,"N",15,19,22,15,22,7,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",6,10,3
"205","F",16,15,"N",-0.4,"N",24,"Cauc",21,12,21,21,12,12,"N",15,17,20,15,17,17,21,"Eng",0,0,"Asian",8,17134,"Other","Never","2Month","N",6,10,3
"206","F",16,2,"N",0.01,"N",28,"Cauc",25,15,25,15,0,20,"N",16,18,18,16,20,13,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",5,10,7
"207","F",16,5,"N",0.22,"N",26,"Cauc",20,35,20,10,10,5,"N",12,15,21,17,19,17,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",8,10,5
"208","F",16,12,"N",-0.06,"N",30,"Cauc",20,20,25,25,5,5,"N",24,14,16,14,14,19,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",5,10,9
"209","F",16,16,"N",-0.08,"N",22,"Cauc",30,15,25,25,5,0,"N",9,25,16,16,25,9,21,"Eng",0,0,"Asian",8,17134,"Other","Never","2Month","N",6,10,1
"210","F",16,3,"N",0.28,"Y",25,"Asian",20,20,20,20,5,15,"Y",17,20,23,11,17,11,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","Y",9,10,4
"211","F",16,4,"N",0.27,"N",27,"Black",35,10,20,15,10,10,"N",12,20,20,15,20,15,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",6,10,6
"212","F",16,13,"N",0.44,"N",23,"Cauc",25,10,35,15,0,15,"N",8,32,32,12,8,8,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",2,10,2
"213","F",16,14,"N",0.62,"N",21,"Cauc",15,20,15,30,5,15,"N",15,15,21,15,18,15,21,"Eng",0,0,"Asian",8,17134,"Other","Never","2Month","N",6,10,0
"214","F",16,9,"N",-0.08,"N",28,"Cauc",40,15,20,10,5,10,"N",14,19,19,17,17,14,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",6,10,7
"215","F",16,10,"N",-0.2,"N",28,"Cauc",40,20,20,20,0,0,"N",13,18,18,18,18,13,21,"Eng",0,0,"Asian",8,36485,"Other","Never","2Month","N",6,10,7
"216","F",16,1,"N",0.39,"N",23,"Black",20,25,25,10,10,10,"N",11,18,23,16,20,11,21,"Eng",0,0,"Asian",8,61152,"Other","Never","2Month","N",8,10,2
"217","F",16,8,"N",0.29,"N",25,"Asian",25,20,25,20,10,0,"N",10,25,20,20,15,10,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",6,2,2
"218","F",16,9,"N",-0.23,"N",30,"Asian",30,20,10,30,0,10,"N",17,17,17,17,17,17,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",3,2,3
"219","F",16,10,"N",0.44,"N",23,"Asian",20,25,20,15,10,10,"N",11,21,29,18,18,4,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",3,2,4
"220","F",16,13,"N",-0.04,"N",24,"Cauc",25,35,30,10,0,0,"N",17,22,22,13,22,4,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",4,2,3
"221","F",16,1,"Y",-0.21,"N",24,"Cauc",21,12,21,21,12,12,"Y",16,18,16,16,21,13,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","Y",6,2,3
"222","F",16,4,"Y",-0.02,"N",28,"Cauc",25,15,25,15,0,20,"Y",19,19,19,14,16,14,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","Y",6,2,1
"223","F",16,7,"N",-0.33,"N",26,"Cauc",20,35,20,10,10,5,"Y",15,24,15,15,18,15,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","Y",7,2,1
"224","F",16,14,"N",0.27,"N",30,"Cauc",20,20,25,25,5,5,"N",22,16,19,16,19,9,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",5,2,3
"225","F",16,2,"N",0.73,"N",22,"Cauc",30,15,25,25,5,0,"Y",12,18,18,15,27,9,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","Y",7,2,5
"226","F",16,5,"N",-0.08,"N",25,"Asian",20,20,20,20,5,15,"N",16,19,16,16,16,16,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",5,2,2
"227","F",16,6,"N",0.12,"Y",27,"Black",35,10,20,15,10,10,"Y",14,19,17,14,21,14,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","Y",6,2,0
"228","F",16,15,"N",-0.52,"N",23,"Cauc",25,10,35,15,0,15,"N",17,17,25,17,17,8,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",2,2,4
"229","F",16,16,"N",0.03,"N",21,"Cauc",15,20,15,30,5,15,"N",12,18,21,18,15,15,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",2,2,6
"230","F",16,11,"N",0.5,"N",28,"Cauc",40,15,20,10,5,10,"Y",14,19,19,16,19,14,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","Y",8,2,1
"231","F",16,12,"N",0.33,"N",28,"Cauc",40,20,20,20,0,0,"N",11,20,20,17,17,14,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","N",4,2,1
"232","F",16,3,"N",0.16,"Y",23,"Black",20,25,25,10,10,10,"Y",11,17,19,15,21,17,27,"Edu",0,0,"Black",1,28418,"Fun","SevYear","2Week","Y",7,2,4
"233","F",16,5,"N",0.22,"Y",25,"Asian",25,20,25,20,10,0,"Y",19,15,12,27,15,12,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","Y",8,6,4
"234","F",16,6,"N",0.06,"Y",30,"Asian",30,20,10,30,0,10,"N",17,17,17,17,17,15,21,"SocialSci",0,0,"Asian",9,61152,"Fun","SevWeek","SevWeek","N",7,6,9
"235","F",16,7,"N",0.41,"Y",23,"Asian",20,25,20,15,10,10,"Y",14,23,20,18,20,5,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","Y",6.5,6,2
"236","F",16,10,"Y",-0.35,"N",24,"Cauc",25,35,30,10,0,0,"Y",17,25,21,17,12,8,21,"SocialSci",0,0,"Asian",9,24997,"Fun","SevWeek","SevWeek","Y",7,6,3
"237","F",16,14,"Y",-0.17,"N",24,"Cauc",21,12,21,21,12,12,"Y",16,16,16,20,14,16,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","Y",9,6,3
"238","F",16,1,"Y",-0.1,"N",28,"Cauc",25,15,25,15,0,20,"Y",18,20,18,15,15,15,21,"SocialSci",0,0,"Asian",9,61152,"Fun","SevWeek","SevWeek","Y",7,6,7
"239","F",16,4,"N",-0.52,"N",26,"Cauc",20,35,20,10,10,5,"Y",12,17,19,17,17,19,21,"SocialSci",0,0,"Asian",9,61152,"Fun","SevWeek","SevWeek","Y",7,6,5
"240","F",16,11,"N",0.21,"N",30,"Cauc",20,20,25,25,5,5,"N",16,19,19,12,22,12,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","N",6,6,9
"241","F",16,15,"N",0.58,"N",22,"Cauc",30,15,25,25,5,0,"N",15,23,23,15,12,12,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","N",6,6,1
"242","F",16,2,"N",-0.23,"Y",25,"Asian",20,20,20,20,5,15,"Y",18,21,21,15,18,8,21,"SocialSci",0,0,"Asian",9,61152,"Fun","SevWeek","SevWeek","Y",8,6,4
"243","F",16,3,"N",0.05,"N",27,"Black",35,10,20,15,10,10,"Y",12,20,18,15,20,15,21,"SocialSci",0,0,"Asian",9,61152,"Fun","SevWeek","SevWeek","Y",7,6,6
"244","F",16,12,"N",-0.57,"N",23,"Cauc",25,10,35,15,0,15,"N",24,35,24,6,6,6,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","N",6,6,2
"245","F",16,13,"N",-0.13,"N",21,"Cauc",15,20,15,30,5,15,"N",19,19,16,16,16,14,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","N",6,6,0
"246","F",16,8,"N",0.49,"N",28,"Cauc",40,15,20,10,5,10,"N",16,18,18,16,18,14,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","N",6,6,7
"247","F",16,9,"N",0.35,"N",28,"Cauc",40,20,20,20,0,0,"N",14,16,16,16,21,16,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","N",6,6,7
"248","F",16,16,"N",0.1,"N",23,"Black",20,25,25,10,10,10,"N",12,18,20,16,20,14,21,"SocialSci",0,0,"Asian",9,17134,"Fun","SevWeek","SevWeek","N",6,6,2
"249","F",16,11,"N",-0.31,"N",25,"Asian",25,20,25,20,10,0,"N",11,22,20,20,17,11,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",6,3,2
"250","F",16,12,"N",-0.07,"N",30,"Asian",30,20,10,30,0,10,"N",16,16,16,16,16,19,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",8,3,3
"251","F",16,13,"N",0.09,"N",23,"Asian",20,25,20,15,10,10,"N",18,15,18,23,21,5,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,4
"252","F",16,16,"N",-0.32,"Y",24,"Cauc",25,35,30,10,0,0,"N",17,17,21,14,24,7,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,3
"253","F",16,4,"N",0.54,"Y",24,"Cauc",21,12,21,21,12,12,"N",12,16,19,16,19,19,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,3
"254","F",16,7,"N",-0.19,"Y",28,"Cauc",25,15,25,15,0,20,"N",18,18,18,18,15,15,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",8,3,1
"255","F",16,10,"N",0.24,"Y",26,"Cauc",20,35,20,10,10,5,"Y",15,17,17,17,15,19,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","Y",8,3,1
"256","F",16,1,"N",0.04,"Y",30,"Cauc",20,20,25,25,5,5,"N",18,18,18,15,18,12,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,3
"257","F",16,5,"N",0.05,"Y",22,"Cauc",30,15,25,25,5,0,"N",15,21,21,13,23,8,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,5
"258","F",16,8,"N",-0.04,"N",25,"Asian",20,20,20,20,5,15,"N",18,18,16,13,16,18,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",6,3,2
"259","F",16,9,"N",-0.12,"N",27,"Black",35,10,20,15,10,10,"N",15,17,15,19,17,17,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,0
"260","F",16,2,"N",-0.07,"Y",23,"Cauc",25,10,35,15,0,15,"N",19,14,19,16,16,16,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,4
"261","F",16,3,"N",-0.01,"Y",21,"Cauc",15,20,15,30,5,15,"N",19,19,25,14,17,6,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,6
"262","F",16,14,"N",0.48,"Y",28,"Cauc",40,15,20,10,5,10,"Y",17,17,17,17,15,15,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","Y",8,3,1
"263","F",16,15,"N",0.49,"Y",28,"Cauc",40,20,20,20,0,0,"N",18,16,18,16,16,18,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",7,3,1
"264","F",16,6,"N",-0.22,"N",23,"Black",20,25,25,10,10,10,"N",17,19,19,17,17,12,27,"SocialW",0,0,"Cauc",2,43185,"Meet","SevYear","2Month","N",6,3,4
"265","F",16,13,"N",-0.12,"N",25,"Asian",25,20,25,20,10,0,"N",17,21,19,19,17,8,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",6,2,0
"266","F",16,14,"N",0.09,"N",30,"Asian",30,20,10,30,0,10,"N",16,16,16,16,16,19,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",7,2,5
"267","F",16,15,"N",0.58,"N",23,"Asian",20,25,20,15,10,10,"N",21,24,18,18,13,5,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",7,2,2
"268","F",16,2,"N",-0.2,"Y",24,"Cauc",25,35,30,10,0,0,"N",26,16,19,19,16,3,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",4,2,1
"269","F",16,6,"N",-0.29,"Y",24,"Cauc",21,12,21,21,12,12,"N",20,17,17,20,14,11,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",5,2,1
"270","F",16,9,"N",-0.01,"Y",28,"Cauc",25,15,25,15,0,20,"N",18,16,16,18,16,16,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",7,2,3
"271","F",16,12,"N",-0.24,"Y",26,"Cauc",20,35,20,10,10,5,"N",21,17,15,17,15,17,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",8,2,1
"272","F",16,3,"N",-0.05,"Y",30,"Cauc",20,20,25,25,5,5,"N",20,23,17,17,17,7,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",8,2,5
"273","F",16,7,"N",0.38,"Y",22,"Cauc",30,15,25,25,5,0,"N",21,19,17,19,12,12,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",7,2,3
"274","F",16,10,"N",0.06,"N",25,"Asian",20,20,20,20,5,15,"N",21,19,16,19,14,12,25,"SocialW",0,0,"Cauc",10,23152,"Fun","1Month","2Week","N",9,2,0
